Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy
1,1.7367509802182515,26.38888888888889,1.630732822418213,52.083333333333336
2,1.4583423137664795,57.638888888888886,1.315858578681946,73.61111111111111
3,1.1582642926110163,75.34722222222223,1.0931761026382447,77.08333333333333
4,0.9054252505302429,87.5,0.8705036759376525,84.72222222222223
5,0.7114106482929654,92.88194444444444,0.7126555562019348,87.5
6,0.5449926853179932,95.13888888888889,0.5782461881637573,91.66666666666667
7,0.3737244771586524,98.95833333333333,0.475500750541687,93.75
8,0.29831799533632064,98.78472222222223,0.39075434803962705,94.44444444444444
9,0.22172976036866507,99.47916666666667,0.34237073063850404,95.13888888888889
10,0.17850103891558117,99.65277777777777,0.30153952836990355,97.22222222222223
11,0.13122153075204956,99.65277777777777,0.26686705350875856,97.91666666666667
12,0.10557525811923875,100.0,0.23818110823631286,97.22222222222223
13,0.08674936472541755,99.82638888888889,0.2215498685836792,97.91666666666667
14,0.08023014064464304,99.82638888888889,0.20599333345890045,97.91666666666667
15,0.060637871424357094,100.0,0.20810870230197906,98.61111111111111
16,0.05482924274272389,100.0,0.175075501203537,97.91666666666667
17,0.049717624154355794,100.0,0.16860393881797792,97.91666666666667
18,0.04483160831862026,100.0,0.1621365562081337,96.52777777777777
19,0.04989933274272415,99.82638888888889,0.16935062855482103,97.22222222222223
20,0.03138537177195152,100.0,0.1535832703113556,98.61111111111111
21,0.02788483589473698,100.0,0.15412032157182692,98.61111111111111
22,0.03345464697728554,100.0,0.17662372440099716,97.91666666666667
23,0.031801110961371,100.0,0.14389562159776687,98.61111111111111
24,0.024799828158898488,100.0,0.1408913627266884,98.61111111111111
25,0.02361688245501783,100.0,0.13455234616994857,97.91666666666667
26,0.025942261072082654,100.0,0.12740166038274764,98.61111111111111
27,0.022729053989880614,100.0,0.1300328865647316,97.22222222222223
28,0.021072349976748228,100.0,0.12173520773649216,98.61111111111111
29,0.017755997522423666,100.0,0.12269867211580276,97.22222222222223
30,0.017464154658632144,100.0,0.13519300669431686,98.61111111111111
31,0.01706939811507861,100.0,0.14125345423817634,98.61111111111111
32,0.01306317477590508,100.0,0.14493388086557388,98.61111111111111
33,0.014792879732946554,100.0,0.12138695865869523,98.61111111111111
34,0.017548297816473577,100.0,0.11511277109384536,98.61111111111111
35,0.016683739066744845,100.0,0.11623886674642563,97.91666666666667
36,0.014660177286714315,100.0,0.14009618312120437,98.61111111111111
37,0.011770914231116572,100.0,0.15402276068925858,98.61111111111111
38,0.014180240273061726,100.0,0.1311143822968006,98.61111111111111
39,0.01901209393205742,99.82638888888889,0.11718904823064805,98.61111111111111
40,0.013235243321913812,100.0,0.15740200579166413,97.91666666666667
41,0.012143350387406018,100.0,0.11828890666365624,97.91666666666667
42,0.012405900051817298,100.0,0.10591934248805046,98.61111111111111
43,0.012379962123102613,100.0,0.1079762414097786,98.61111111111111
44,0.011340137519356277,100.0,0.10731937736272812,97.91666666666667
45,0.011622068291116092,100.0,0.11968359500169753,98.61111111111111
46,0.008465374716454081,100.0,0.12275387644767762,98.61111111111111
47,0.012118312478479411,100.0,0.11895337998867035,98.61111111111111
48,0.012083444356297454,100.0,0.10978145897388458,98.61111111111111
49,0.010017078757906953,100.0,0.10490278452634812,98.61111111111111
50,0.007702864033894407,100.0,0.09936897307634354,98.61111111111111
51,0.008291037235822942,100.0,0.10178038254380226,98.61111111111111
52,0.008093994240173034,100.0,0.10045858547091484,98.61111111111111
53,0.00885354896955606,100.0,0.09763344712555408,98.61111111111111
54,0.007053994987573888,100.0,0.10687801167368889,98.61111111111111
55,0.0067412584450923735,100.0,0.10146671459078789,98.61111111111111
56,0.006092686309582657,100.0,0.0977050680667162,98.61111111111111
57,0.006587281629132728,100.0,0.1304202049970627,98.61111111111111
58,0.00618567753634933,100.0,0.09736013859510421,98.61111111111111
59,0.007263947847402758,100.0,0.09615051075816154,98.61111111111111
60,0.006747636892315414,100.0,0.10973246842622757,98.61111111111111
61,0.005748258218065732,100.0,0.09411874786019325,98.61111111111111
62,0.006142091678662432,100.0,0.09119587913155555,98.61111111111111
63,0.005257998606086605,100.0,0.09520548954606056,98.61111111111111
64,0.006483382804112302,100.0,0.10169086903333664,98.61111111111111
65,0.004421654713547064,100.0,0.11725040562450886,98.61111111111111
66,0.005996345231930415,100.0,0.0969087228178978,98.61111111111111
67,0.005384183462916149,100.0,0.09758781492710114,97.91666666666667
68,0.005680727306753397,100.0,0.0970552995800972,98.61111111111111
69,0.00600495257984019,100.0,0.0907382309436798,98.61111111111111
70,0.0060710735205147005,100.0,0.09981178902089596,98.61111111111111
71,0.005049993516877294,100.0,0.11312903836369514,98.61111111111111
72,0.004082088901971777,100.0,0.0924328774213791,98.61111111111111
73,0.0045440412488662535,100.0,0.09152074605226516,98.61111111111111
74,0.005961324081807915,100.0,0.08954785987734795,98.61111111111111
75,0.006607609115437501,100.0,0.08910296522080899,98.61111111111111
76,0.005447839102190401,100.0,0.09058379605412484,98.61111111111111
77,0.0056571913236338235,100.0,0.09053039252758026,98.61111111111111
78,0.005452157864864502,100.0,0.08813791647553444,98.61111111111111
79,0.005072899680170748,100.0,0.09729164317250252,98.61111111111111
80,0.003817806990506748,100.0,0.09586122483015061,98.61111111111111
81,0.0037390744029026893,100.0,0.09759378507733345,98.61111111111111
82,0.00349628545033435,100.0,0.10744671747088433,98.61111111111111
83,0.0040284454977760715,100.0,0.09714278802275658,98.61111111111111
84,0.005531338994236042,100.0,0.09275440312922001,98.61111111111111
85,0.004597888664445943,100.0,0.09332589656114579,98.61111111111111
86,0.004328559980624252,100.0,0.09703445360064507,98.61111111111111
87,0.006672903740157683,100.0,0.10927584245800973,98.61111111111111
88,0.0032249994369016755,100.0,0.1107324406504631,98.61111111111111
89,0.003873734547394431,100.0,0.08882047422230244,98.61111111111111
90,0.0050309494060153765,100.0,0.08983305618166923,98.61111111111111
