Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy
1,1.7616403235329523,26.21527777777778,1.6998935222625733,36.80555555555556
2,1.5676286419232686,60.06944444444444,1.4972534894943237,59.72222222222222
3,1.259647270043691,75.0,1.2218088150024413,64.58333333333333
4,0.8996986051400503,87.32638888888889,0.9008344769477844,77.08333333333333
5,0.5754566060172187,93.75,0.7530470490455627,79.86111111111111
6,0.37190724743737114,97.04861111111111,0.5404265642166137,87.5
7,0.22249218738741344,98.61111111111111,0.4702469766139984,88.19444444444444
8,0.1584836281836033,99.47916666666667,0.3696673333644867,90.97222222222223
9,0.09060926342176066,99.82638888888889,0.3448381185531616,90.97222222222223
10,0.05420269796417819,100.0,0.30078631937503814,90.97222222222223
11,0.052087563503947526,99.82638888888889,0.29128251075744627,92.36111111111111
12,0.03060519312404924,100.0,0.3093688517808914,92.36111111111111
13,0.028659260055671137,100.0,0.27165470719337464,92.36111111111111
14,0.022685953312449984,100.0,0.27945525050163267,92.36111111111111
15,0.020456975532902613,100.0,0.24581004977226256,93.75
16,0.016035927045676444,100.0,0.25514529943466185,93.05555555555556
17,0.016955362270689674,100.0,0.23711952865123748,93.05555555555556
18,0.01532499124813411,100.0,0.24338922500610352,93.05555555555556
19,0.011637087031784985,100.0,0.24177004396915436,93.05555555555556
20,0.012128059648805194,100.0,0.2511249005794525,92.36111111111111
21,0.008881688428421816,100.0,0.23705596327781678,93.05555555555556
22,0.008485688698581524,100.0,0.2528925806283951,93.05555555555556
23,0.007612293353304267,100.0,0.22119343131780625,93.05555555555556
24,0.00935182929970324,100.0,0.23785119950771333,93.05555555555556
25,0.007019455195404589,100.0,0.23407455086708068,93.75
26,0.0061504577105450965,100.0,0.24316270649433136,92.36111111111111
27,0.0076757668802100755,100.0,0.22722480297088624,92.36111111111111
28,0.007111917974220382,100.0,0.2478684365749359,93.05555555555556
29,0.006479374301205907,100.0,0.2525122702121735,93.75
30,0.007586458193448682,100.0,0.23505873531103133,93.75
31,0.005148537676884896,100.0,0.23536567091941835,90.97222222222223
32,0.005554705379634268,100.0,0.25786125659942627,90.97222222222223
33,0.005077044725314611,100.0,0.23468540012836456,91.66666666666667
34,0.004188227363758617,100.0,0.2588859722018242,93.05555555555556
35,0.004136610523952792,100.0,0.22140241861343385,93.75
36,0.006251227356389993,100.0,0.24555633813142777,93.75
37,0.0045334232854656875,100.0,0.2217307597398758,93.75
38,0.004839507449004386,100.0,0.25295276939868927,90.97222222222223
39,0.006226486325936599,100.0,0.23962389975786208,93.05555555555556
40,0.005476601706403825,100.0,0.2297787755727768,93.05555555555556
41,0.004634860133390046,100.0,0.22972525656223297,93.05555555555556
42,0.006268974180178096,99.82638888888889,0.24517866969108582,92.36111111111111
43,0.004740351313052492,100.0,0.25888034999370574,93.05555555555556
44,0.004349457746785548,100.0,0.28642495423555375,91.66666666666667
45,0.0025715719158243802,100.0,0.21961570531129837,92.36111111111111
46,0.004202342010103166,100.0,0.24478060603141785,92.36111111111111
47,0.005016536102630198,100.0,0.20787293538451196,92.36111111111111
48,0.002460902789607644,100.0,0.24296627938747406,92.36111111111111
49,0.0036493194250700376,100.0,0.21593265235424042,92.36111111111111
50,0.0022080787683888855,100.0,0.21581412553787233,91.66666666666667
51,0.0027497963035582667,100.0,0.21551569253206254,93.05555555555556
52,0.0030869881447870284,100.0,0.22255421280860901,91.66666666666667
53,0.0025577258363935268,100.0,0.25013972371816634,93.05555555555556
54,0.002566323951921529,100.0,0.2053069703280926,93.05555555555556
55,0.0028177601990238246,100.0,0.23499586880207063,93.75
56,0.003616602518983806,100.0,0.21410441845655442,93.05555555555556
57,0.0024668918275791737,100.0,0.2192193567752838,92.36111111111111
58,0.002605947342494296,100.0,0.20780736580491066,93.05555555555556
59,0.0018964636935076367,100.0,0.2335636705160141,93.05555555555556
60,0.002590904106101435,100.0,0.20302212983369827,93.05555555555556
61,0.0022389429569658306,100.0,0.22271738052368165,94.44444444444444
