Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy
1,1.7498145831955805,30.90277777777778,1.7359970092773438,33.333333333333336
2,1.5765318671862285,62.15277777777778,1.5141950607299806,55.55555555555556
3,1.3153617448276944,72.56944444444444,1.2549131631851196,66.66666666666667
4,0.984904964764913,85.76388888888889,0.9953723430633545,79.16666666666667
5,0.6729543805122375,96.18055555555556,0.7656198859214782,84.72222222222223
6,0.4210304253631168,98.09027777777777,0.5602867722511291,90.27777777777777
7,0.23518472992711598,99.47916666666667,0.42161216139793395,91.66666666666667
8,0.15319913749893507,99.30555555555556,0.34330345392227174,95.13888888888889
9,0.09694412723183632,99.82638888888889,0.27063078582286837,97.22222222222223
10,0.07565723359584808,100.0,0.23303557336330413,98.61111111111111
11,0.053903906088736325,99.82638888888889,0.190316304564476,99.30555555555556
12,0.039769833700524435,100.0,0.17954637706279755,98.61111111111111
13,0.03980478954811891,99.65277777777777,0.17612044364213944,97.91666666666667
14,0.040061481245276004,99.82638888888889,0.16951236128807068,98.61111111111111
15,0.02225811903675397,100.0,0.14653434604406357,97.91666666666667
16,0.02296066977497604,100.0,0.13415589034557343,99.30555555555556
17,0.016898011840465996,100.0,0.12021649181842804,99.30555555555556
18,0.017787045799195766,100.0,0.11459316611289978,99.30555555555556
19,0.018402624047464795,100.0,0.1115245521068573,99.30555555555556
20,0.013981842047845324,100.0,0.11585218161344528,99.30555555555556
21,0.015420829851387275,100.0,0.1131299003958702,98.61111111111111
22,0.010157998599525955,100.0,0.1025988757610321,99.30555555555556
23,0.011560814041230414,99.82638888888889,0.1069871187210083,98.61111111111111
24,0.013331077811825607,99.82638888888889,0.11979578137397766,98.61111111111111
25,0.013814990628614195,99.82638888888889,0.09959957003593445,97.91666666666667
26,0.012003159900713298,100.0,0.10625591650605201,98.61111111111111
27,0.007495864656650358,100.0,0.09181331992149352,98.61111111111111
28,0.00602037882587562,100.0,0.09418618753552437,98.61111111111111
29,0.009401108409898976,100.0,0.0890261948108673,98.61111111111111
30,0.006354643096629944,100.0,0.08158189430832863,98.61111111111111
31,0.00563239134175496,100.0,0.09242072403430938,98.61111111111111
32,0.0075080281822010875,100.0,0.08213206008076668,99.30555555555556
33,0.006370381555623478,100.0,0.07529664784669876,99.30555555555556
34,0.0060382615128118135,100.0,0.07618827968835831,99.30555555555556
35,0.004316102571061088,100.0,0.0809546634554863,99.30555555555556
36,0.004839365034260684,100.0,0.07616392448544503,99.30555555555556
37,0.008009030600078404,100.0,0.07355617731809616,99.30555555555556
38,0.004663237292940418,100.0,0.0653399758040905,98.61111111111111
39,0.005247499683820125,100.0,0.06669300273060799,99.30555555555556
40,0.006908723489484853,100.0,0.06859698742628098,98.61111111111111
41,0.005444890974710385,100.0,0.06691806837916374,98.61111111111111
42,0.009904383578234248,100.0,0.06998220384120941,98.61111111111111
43,0.004706112118179185,100.0,0.06937776431441307,98.61111111111111
44,0.0029800512064765724,100.0,0.07192633599042893,99.30555555555556
45,0.0035693305803255904,100.0,0.06645315662026405,99.30555555555556
46,0.0034417191507398253,100.0,0.06339735016226769,98.61111111111111
47,0.004439202868120952,100.0,0.07145555168390275,98.61111111111111
48,0.003016619535628706,100.0,0.06438785120844841,98.61111111111111
49,0.0027611960669875974,100.0,0.06059184521436691,99.30555555555556
50,0.0029470109083275828,100.0,0.05731010921299458,98.61111111111111
51,0.003012365014809701,100.0,0.058966828137636186,98.61111111111111
52,0.002957883549647199,100.0,0.06918442845344544,98.61111111111111
53,0.002931774619759785,100.0,0.0572784848511219,98.61111111111111
54,0.0023497537218241226,100.0,0.05961823537945747,99.30555555555556
55,0.004097993750797791,100.0,0.055803046375513074,99.30555555555556
56,0.0023439066717401147,100.0,0.05872209444642067,98.61111111111111
57,0.003960040501422352,100.0,0.0576480858027935,98.61111111111111
58,0.002378797643662741,100.0,0.06031030006706715,98.61111111111111
59,0.0031086463519992926,100.0,0.06050065904855728,98.61111111111111
60,0.002610311520078944,100.0,0.0706160869449377,98.61111111111111
61,0.0030403342033322486,100.0,0.06372261382639408,99.30555555555556
62,0.002049499039357114,100.0,0.06675860695540906,98.61111111111111
63,0.002366635466589489,100.0,0.05267239734530449,99.30555555555556
64,0.001843009962208776,100.0,0.06725458465516568,98.61111111111111
65,0.00464488936510558,99.82638888888889,0.05041036866605282,99.30555555555556
66,0.0026258506501714387,100.0,0.05798133946955204,99.30555555555556
67,0.0016367172647733241,100.0,0.050262214802205565,99.30555555555556
68,0.002144351132705601,100.0,0.056677605211734775,99.30555555555556
69,0.0024663445365149528,100.0,0.046325212344527245,99.30555555555556
70,0.0017702929488021052,100.0,0.05422971062362194,99.30555555555556
71,0.004961119081902628,99.82638888888889,0.05269882455468178,99.30555555555556
72,0.0025551796425133944,100.0,0.05220154151320457,99.30555555555556
73,0.002275145515644302,100.0,0.05899639949202538,99.30555555555556
74,0.0012605717670845075,100.0,0.057096170261502266,98.61111111111111
75,0.0020512868229868924,100.0,0.07010409161448479,97.91666666666667
76,0.0017946564411330554,100.0,0.05406000390648842,98.61111111111111
77,0.0032402276798772314,100.0,0.05225719138979912,98.61111111111111
78,0.002115221328697064,100.0,0.057619085907936095,98.61111111111111
79,0.0018772845344048822,100.0,0.06291647031903266,99.30555555555556
80,0.003478635885080116,100.0,0.04481439888477325,100.0
81,0.002086521921834598,100.0,0.05594616699963808,98.61111111111111
82,0.0015761384242472963,100.0,0.052024432271718976,99.30555555555556
83,0.001475197444152501,100.0,0.04747720994055271,99.30555555555556
84,0.0014348036848888216,100.0,0.05392072200775146,99.30555555555556
85,0.0011697884345064974,100.0,0.049300464987754825,99.30555555555556
86,0.002063497176600827,100.0,0.04684292264282704,99.30555555555556
87,0.003363442587821434,100.0,0.0423946138471365,100.0
88,0.001341965521634039,100.0,0.05366232339292765,97.91666666666667
89,0.0011811692804460311,100.0,0.04957634881138802,98.61111111111111
90,0.0016349854478095141,100.0,0.05610992833971977,99.30555555555556
